id,ts,coin,horizon_hours,chosen_variant,chosen_p_up,lca_score,comparison_count,corrected_alpha,cleared_gate,k_sel,reason,prediction_ts,scores_json
491,1787634980359,BTC,12,challenger_calibrated,0.828,1,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (100% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787634974781,"[{""variant"":""original"",""p_up"":1,""lca"":0.933,""n_matched"":15},{""variant"":""experimental"",""p_up"":1,""lca"":0.933,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.8,""lca"":0.923,""n_matched"":13},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":0.933,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":0.933,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.828,""lca"":1,""n_matched"":13}]"
492,1787634980865,BTC,24,original,0.8666666666666667,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787634975082,"[{""variant"":""original"",""p_up"":0.867,""lca"":1,""n_matched"":15},{""variant"":""experimental"",""p_up"":0.884,""lca"":1,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.509,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.683,""lca"":1,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.683,""lca"":1,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.65,""lca"":1,""n_matched"":15}]"
493,1787635166851,LINK,24,original,0.6,0.7777777777777778,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >39.9pts above 50%, best was original at +27.8pts on n=9) -- defaulting to Original k-NN.",1787635160818,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.778,""n_matched"":9},{""variant"":""experimental"",""p_up"":0.655,""lca"":0.75,""n_matched"":12},{""variant"":""calibrated"",""p_up"":0.7,""lca"":0.714,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.55,""lca"":0.778,""n_matched"":9},{""variant"":""challenger_tilted"",""p_up"":0.55,""lca"":0.778,""n_matched"":9},{""variant"":""challenger_calibrated"",""p_up"":0.727,""lca"":0.75,""n_matched"":12}]"
494,1787635167028,LINK,12,original,0.8,0.8888888888888888,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >39.9pts above 50%, best was original at +38.9pts on n=9) -- defaulting to Original k-NN.",1787635161685,"[{""variant"":""original"",""p_up"":0.8,""lca"":0.889,""n_matched"":9},{""variant"":""experimental"",""p_up"":0.817,""lca"":0.889,""n_matched"":9},{""variant"":""calibrated"",""p_up"":0.595,""lca"":0.786,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.65,""lca"":0.889,""n_matched"":9},{""variant"":""challenger_tilted"",""p_up"":0.65,""lca"":0.889,""n_matched"":9},{""variant"":""challenger_calibrated"",""p_up"":0.677,""lca"":0.8,""n_matched"":10}]"
495,1787635167556,BTC,12,challenger_calibrated,0.828,1,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (100% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787635161897,"[{""variant"":""original"",""p_up"":1,""lca"":0.933,""n_matched"":15},{""variant"":""experimental"",""p_up"":1,""lca"":0.933,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.8,""lca"":0.917,""n_matched"":12},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":0.933,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":0.933,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.828,""lca"":1,""n_matched"":13}]"
496,1787635168342,BTC,24,original,0.8666666666666667,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787635162526,"[{""variant"":""original"",""p_up"":0.867,""lca"":1,""n_matched"":15},{""variant"":""experimental"",""p_up"":0.884,""lca"":1,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.509,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.683,""lca"":1,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.683,""lca"":1,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.65,""lca"":1,""n_matched"":15}]"
497,1787635205959,LINK,24,original,0.6,0.7272727272727273,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >36.1pts above 50%, best was original at +22.7pts on n=11) -- defaulting to Original k-NN.",1787635200457,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.727,""n_matched"":11},{""variant"":""experimental"",""p_up"":0.655,""lca"":0.692,""n_matched"":13},{""variant"":""calibrated"",""p_up"":0.7,""lca"":0.615,""n_matched"":13},{""variant"":""challenger_flat"",""p_up"":0.55,""lca"":0.727,""n_matched"":11},{""variant"":""challenger_tilted"",""p_up"":0.55,""lca"":0.727,""n_matched"":11},{""variant"":""challenger_calibrated"",""p_up"":0.727,""lca"":0.692,""n_matched"":13}]"
498,1787637638754,ETH,24,original,0.6,1,3,0.016666666666666666,1,7,"original locally outperformed (100% correct on 5 same-direction matches among the 7 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787637638365,"[{""variant"":""original"",""p_up"":0.6,""lca"":1,""n_matched"":5},{""variant"":""experimental"",""p_up"":0.621,""lca"":1,""n_matched"":3},{""variant"":""calibrated"",""p_up"":0.6,""lca"":1,""n_matched"":5}]"
499,1787637639009,ETH,12,original,0.2,0.25,3,0.016666666666666666,0,7,"No variant's local edge cleared the significance bar (needed >53.2pts above 50%, best was experimental at +-25.0pts on n=4) -- defaulting to Original k-NN.",1787637638605,"[{""variant"":""original"",""p_up"":0.2,""lca"":0.2,""n_matched"":5},{""variant"":""experimental"",""p_up"":0.203,""lca"":0.25,""n_matched"":4},{""variant"":""calibrated"",""p_up"":0.2,""lca"":0.2,""n_matched"":5}]"
500,1787637639332,BTC,12,challenger_calibrated,0.828,1,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (100% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787637638453,"[{""variant"":""original"",""p_up"":1,""lca"":0.933,""n_matched"":15},{""variant"":""experimental"",""p_up"":1,""lca"":0.933,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.8,""lca"":0.917,""n_matched"":12},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":0.933,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":0.933,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.828,""lca"":1,""n_matched"":13}]"
501,1787637639394,LINK,12,experimental,0.8169404015882404,0.9,6,0.008333333333333333,1,15,"experimental locally outperformed (90% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787637638605,"[{""variant"":""original"",""p_up"":0.8,""lca"":0.889,""n_matched"":9},{""variant"":""experimental"",""p_up"":0.817,""lca"":0.9,""n_matched"":10},{""variant"":""calibrated"",""p_up"":0.595,""lca"":0.75,""n_matched"":12},{""variant"":""challenger_flat"",""p_up"":0.65,""lca"":0.778,""n_matched"":9},{""variant"":""challenger_tilted"",""p_up"":0.65,""lca"":0.778,""n_matched"":9},{""variant"":""challenger_calibrated"",""p_up"":0.677,""lca"":0.625,""n_matched"":8}]"
502,1787637639425,LINK,24,original,0.6,0.7,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was original at +20.0pts on n=10) -- defaulting to Original k-NN.",1787637638667,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.7,""n_matched"":10},{""variant"":""experimental"",""p_up"":0.655,""lca"":0.667,""n_matched"":12},{""variant"":""calibrated"",""p_up"":0.7,""lca"":0.643,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.55,""lca"":0.7,""n_matched"":10},{""variant"":""challenger_tilted"",""p_up"":0.55,""lca"":0.7,""n_matched"":10},{""variant"":""challenger_calibrated"",""p_up"":0.727,""lca"":0.667,""n_matched"":12}]"
503,1787637639549,BTC,24,original,0.8666666666666667,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787637638754,"[{""variant"":""original"",""p_up"":0.867,""lca"":1,""n_matched"":15},{""variant"":""experimental"",""p_up"":0.884,""lca"":1,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.509,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.683,""lca"":1,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.683,""lca"":1,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.65,""lca"":1,""n_matched"":15}]"
504,1787646703311,BTC,24,original,0.8666666666666667,1,5,0.01,1,15,"original locally outperformed (100% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 5 variant(s) compared.",1787646695885,"[{""variant"":""original"",""p_up"":0.867,""lca"":1,""n_matched"":14},{""variant"":""experimental"",""p_up"":0.903,""lca"":1,""n_matched"":14},{""variant"":""calibrated"",""p_up"":0.509,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.867,""lca"":1,""n_matched"":14},{""variant"":""challenger_tilted"",""p_up"":0.867,""lca"":1,""n_matched"":14}]"
505,1787648438934,BTC,24,original,0.7333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787648438334,"[{""variant"":""original"",""p_up"":0.733,""lca"":1,""n_matched"":15},{""variant"":""experimental"",""p_up"":0.826,""lca"":1,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.673,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.733,""lca"":1,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.733,""lca"":1,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":1,""n_matched"":14}]"
506,1787648438936,BTC,12,original,1,0.9333333333333333,6,0.008333333333333333,1,15,"original locally outperformed (93% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787648438361,"[{""variant"":""original"",""p_up"":1,""lca"":0.933,""n_matched"":15},{""variant"":""experimental"",""p_up"":1,""lca"":0.933,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.8,""lca"":0.917,""n_matched"":12},{""variant"":""challenger_flat"",""p_up"":0.95,""lca"":0.933,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.95,""lca"":0.933,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.448,""lca"":0.333,""n_matched"":3}]"
507,1787648863945,LINK,24,original,0.8666666666666667,0.8,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was original at +30.0pts on n=10) -- defaulting to Original k-NN.",1787648857363,"[{""variant"":""original"",""p_up"":0.867,""lca"":0.8,""n_matched"":10},{""variant"":""experimental"",""p_up"":0.882,""lca"":0.75,""n_matched"":12},{""variant"":""calibrated"",""p_up"":0.738,""lca"":0.714,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.617,""lca"":0.8,""n_matched"":10},{""variant"":""challenger_tilted"",""p_up"":0.617,""lca"":0.8,""n_matched"":10},{""variant"":""challenger_calibrated"",""p_up"":0.606,""lca"":0.769,""n_matched"":13}]"
508,1787648877449,ETH,24,original,0.4151162626748216,0,1,0.05,0,7,"No variant's local edge cleared the significance bar (needed >41.1pts above 50%, best was experimental at +-50.0pts on n=4) -- defaulting to Original k-NN.",1787648875166,"[{""variant"":""experimental"",""p_up"":0.415,""lca"":0,""n_matched"":4}]"
509,1787657078535,BTC,24,original,0.7333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 15 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787657072916,"[{""variant"":""original"",""p_up"":0.733,""lca"":1,""n_matched"":15},{""variant"":""experimental"",""p_up"":0.767,""lca"":1,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.673,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.733,""lca"":1,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.733,""lca"":1,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":1,""n_matched"":14}]"
510,1787659599813,LINK,24,original,0.9333333333333333,1,5,0.01,1,15,"original locally outperformed (100% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 5 variant(s) compared.",1787659591692,"[{""variant"":""original"",""p_up"":0.933,""lca"":1,""n_matched"":14},{""variant"":""experimental"",""p_up"":0.925,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.933,""lca"":1,""n_matched"":14},{""variant"":""challenger_tilted"",""p_up"":0.933,""lca"":1,""n_matched"":14},{""variant"":""challenger_calibrated"",""p_up"":0.606,""lca"":1,""n_matched"":14}]"
511,1787659600134,LINK,12,original,0.8181818181818182,0.75,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was original at +25.0pts on n=12) -- defaulting to Original k-NN.",1787659592865,"[{""variant"":""original"",""p_up"":0.818,""lca"":0.75,""n_matched"":12},{""variant"":""experimental"",""p_up"":0.827,""lca"":0.75,""n_matched"":12},{""variant"":""calibrated"",""p_up"":0.595,""lca"":0.667,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.393,""lca"":0.667,""n_matched"":3},{""variant"":""challenger_tilted"",""p_up"":0.393,""lca"":0.667,""n_matched"":3},{""variant"":""challenger_calibrated"",""p_up"":0.677,""lca"":0.643,""n_matched"":14}]"
512,1787659600516,BTC,12,original,1,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787659592852,"[{""variant"":""original"",""p_up"":1,""lca"":1,""n_matched"":10},{""variant"":""experimental"",""p_up"":1,""lca"":1,""n_matched"":10},{""variant"":""calibrated"",""p_up"":0.8,""lca"":1,""n_matched"":13},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":1,""n_matched"":10},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":1,""n_matched"":10},{""variant"":""challenger_calibrated"",""p_up"":0.828,""lca"":1,""n_matched"":14}]"
513,1787659600665,BTC,24,original,0.7333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 12 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787659592745,"[{""variant"":""original"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""experimental"",""p_up"":0.845,""lca"":1,""n_matched"":14},{""variant"":""calibrated"",""p_up"":0.673,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""challenger_tilted"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":1,""n_matched"":15}]"
514,1787659891879,LINK,24,original,0.9333333333333333,1,5,0.01,1,15,"original locally outperformed (100% correct on 14 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 5 variant(s) compared.",1787659886314,"[{""variant"":""original"",""p_up"":0.933,""lca"":1,""n_matched"":14},{""variant"":""experimental"",""p_up"":0.925,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.933,""lca"":1,""n_matched"":14},{""variant"":""challenger_tilted"",""p_up"":0.933,""lca"":1,""n_matched"":14},{""variant"":""challenger_calibrated"",""p_up"":0.606,""lca"":1,""n_matched"":14}]"
515,1787659903164,ETH,24,original,0.7333333333333333,1,3,0.016666666666666666,1,8,"original locally outperformed (100% correct on 5 same-direction matches among the 8 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787659900897,"[{""variant"":""original"",""p_up"":0.733,""lca"":1,""n_matched"":5},{""variant"":""experimental"",""p_up"":0.561,""lca"":1,""n_matched"":3},{""variant"":""calibrated"",""p_up"":0.733,""lca"":1,""n_matched"":5}]"
516,1787660313257,BTC,24,original,0.7333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 12 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787660307205,"[{""variant"":""original"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""experimental"",""p_up"":0.845,""lca"":1,""n_matched"":14},{""variant"":""calibrated"",""p_up"":0.673,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""challenger_tilted"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":1,""n_matched"":15}]"
517,1787660506564,BTC,24,original,0.7333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 12 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787660500798,"[{""variant"":""original"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""experimental"",""p_up"":0.845,""lca"":1,""n_matched"":14},{""variant"":""calibrated"",""p_up"":0.673,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""challenger_tilted"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":1,""n_matched"":15}]"
518,1787660641527,BTC,24,original,0.7333333333333333,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 12 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787660634936,"[{""variant"":""original"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""experimental"",""p_up"":0.845,""lca"":1,""n_matched"":14},{""variant"":""calibrated"",""p_up"":0.673,""lca"":1,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""challenger_tilted"",""p_up"":0.733,""lca"":1,""n_matched"":12},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":1,""n_matched"":15}]"
519,1787700229950,BTC,24,original,1,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 6 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787700208533,"[{""variant"":""original"",""p_up"":1,""lca"":1,""n_matched"":6},{""variant"":""experimental"",""p_up"":1,""lca"":1,""n_matched"":9},{""variant"":""calibrated"",""p_up"":0.538,""lca"":1,""n_matched"":7},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":1,""n_matched"":6},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":1,""n_matched"":6},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":1,""n_matched"":7}]"
520,1787700230365,LINK,24,calibrated,0.7857142857142857,1,6,0.008333333333333333,1,15,"calibrated locally outperformed (100% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787700215819,"[{""variant"":""original"",""p_up"":0.667,""lca"":0.9,""n_matched"":10},{""variant"":""experimental"",""p_up"":0.717,""lca"":0.909,""n_matched"":11},{""variant"":""calibrated"",""p_up"":0.786,""lca"":1,""n_matched"":13},{""variant"":""challenger_flat"",""p_up"":0.667,""lca"":0.9,""n_matched"":10},{""variant"":""challenger_tilted"",""p_up"":0.667,""lca"":0.9,""n_matched"":10},{""variant"":""challenger_calibrated"",""p_up"":0.706,""lca"":1,""n_matched"":4}]"
521,1787700238361,LINK,24,calibrated,0.7857142857142857,0.8461538461538461,6,0.008333333333333333,1,15,"calibrated locally outperformed (85% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787700232935,"[{""variant"":""original"",""p_up"":0.667,""lca"":0.7,""n_matched"":10},{""variant"":""experimental"",""p_up"":0.717,""lca"":0.727,""n_matched"":11},{""variant"":""calibrated"",""p_up"":0.786,""lca"":0.846,""n_matched"":13},{""variant"":""challenger_flat"",""p_up"":0.667,""lca"":0.7,""n_matched"":10},{""variant"":""challenger_tilted"",""p_up"":0.667,""lca"":0.7,""n_matched"":10},{""variant"":""challenger_calibrated"",""p_up"":0.706,""lca"":0.5,""n_matched"":4}]"
522,1787700239025,BTC,24,original,1,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 7 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787700233156,"[{""variant"":""original"",""p_up"":1,""lca"":1,""n_matched"":7},{""variant"":""experimental"",""p_up"":1,""lca"":1,""n_matched"":9},{""variant"":""calibrated"",""p_up"":0.538,""lca"":1,""n_matched"":8},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":1,""n_matched"":7},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":1,""n_matched"":7},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":1,""n_matched"":8}]"
523,1787700248800,BTC,24,original,1,1,6,0.008333333333333333,1,15,"original locally outperformed (100% correct on 7 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787700242914,"[{""variant"":""original"",""p_up"":1,""lca"":1,""n_matched"":7},{""variant"":""experimental"",""p_up"":1,""lca"":1,""n_matched"":9},{""variant"":""calibrated"",""p_up"":0.538,""lca"":1,""n_matched"":8},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":1,""n_matched"":7},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":1,""n_matched"":7},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":1,""n_matched"":8}]"
524,1787702789030,BTC,24,original,0.9333333333333333,0.6666666666666666,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >39.9pts above 50%, best was experimental at +16.7pts on n=9) -- defaulting to Original k-NN.",1787702780817,"[{""variant"":""original"",""p_up"":0.933,""lca"":0.571,""n_matched"":7},{""variant"":""experimental"",""p_up"":0.943,""lca"":0.667,""n_matched"":9},{""variant"":""calibrated"",""p_up"":0.636,""lca"":0.667,""n_matched"":9},{""variant"":""challenger_flat"",""p_up"":0.717,""lca"":0.571,""n_matched"":7},{""variant"":""challenger_tilted"",""p_up"":0.717,""lca"":0.571,""n_matched"":7},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":0.667,""n_matched"":9}]"
525,1787703008770,LINK,24,calibrated,0.7142857142857143,0.8461538461538461,6,0.008333333333333333,1,15,"calibrated locally outperformed (85% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787703001843,"[{""variant"":""original"",""p_up"":0.2,""lca"":0.286,""n_matched"":7},{""variant"":""experimental"",""p_up"":0.196,""lca"":0.333,""n_matched"":6},{""variant"":""calibrated"",""p_up"":0.714,""lca"":0.846,""n_matched"":13},{""variant"":""challenger_flat"",""p_up"":0.35,""lca"":0.286,""n_matched"":7},{""variant"":""challenger_tilted"",""p_up"":0.35,""lca"":0.286,""n_matched"":7},{""variant"":""challenger_calibrated"",""p_up"":0.882,""lca"":0.5,""n_matched"":4}]"
526,1787703029833,ETH,24,original,0.6666666666666666,1,3,0.016666666666666666,1,8,"original locally outperformed (100% correct on 7 same-direction matches among the 8 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787703027589,"[{""variant"":""original"",""p_up"":0.667,""lca"":1,""n_matched"":7},{""variant"":""experimental"",""p_up"":0.602,""lca"":1,""n_matched"":7},{""variant"":""calibrated"",""p_up"":0.667,""lca"":1,""n_matched"":7}]"
527,1787703045779,LINK,24,calibrated,0.7142857142857143,0.8461538461538461,6,0.008333333333333333,1,15,"calibrated locally outperformed (85% correct on 13 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787703040007,"[{""variant"":""original"",""p_up"":0.2,""lca"":0.286,""n_matched"":7},{""variant"":""experimental"",""p_up"":0.196,""lca"":0.333,""n_matched"":6},{""variant"":""calibrated"",""p_up"":0.714,""lca"":0.846,""n_matched"":13},{""variant"":""challenger_flat"",""p_up"":0.35,""lca"":0.286,""n_matched"":7},{""variant"":""challenger_tilted"",""p_up"":0.35,""lca"":0.286,""n_matched"":7},{""variant"":""challenger_calibrated"",""p_up"":0.882,""lca"":0.5,""n_matched"":4}]"
528,1787706727921,ETH,24,original,0.5333333333333333,1,3,0.016666666666666666,1,9,"original locally outperformed (100% correct on 8 same-direction matches among the 9 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787706716331,"[{""variant"":""original"",""p_up"":0.533,""lca"":1,""n_matched"":8},{""variant"":""experimental"",""p_up"":0.526,""lca"":1,""n_matched"":8},{""variant"":""calibrated"",""p_up"":0.533,""lca"":1,""n_matched"":8}]"
529,1787706728769,BTC,24,original,1,0.16666666666666666,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >48.9pts above 50%, best was original at +-33.3pts on n=6) -- defaulting to Original k-NN.",1787706715039,"[{""variant"":""original"",""p_up"":1,""lca"":0.167,""n_matched"":6},{""variant"":""experimental"",""p_up"":1,""lca"":0.167,""n_matched"":6},{""variant"":""calibrated"",""p_up"":0.538,""lca"":0,""n_matched"":5},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":0.167,""n_matched"":6},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":0.167,""n_matched"":6},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":0,""n_matched"":4}]"
530,1787706729002,BTC,24,original,1,0.16666666666666666,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >48.9pts above 50%, best was original at +-33.3pts on n=6) -- defaulting to Original k-NN.",1787706715039,"[{""variant"":""original"",""p_up"":1,""lca"":0.167,""n_matched"":6},{""variant"":""experimental"",""p_up"":1,""lca"":0.167,""n_matched"":6},{""variant"":""calibrated"",""p_up"":0.538,""lca"":0,""n_matched"":5},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":0.167,""n_matched"":6},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":0.167,""n_matched"":6},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":0,""n_matched"":4}]"
531,1787716278690,BTC,24,original,0.9333333333333333,0.2727272727272727,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >36.1pts above 50%, best was challenger_calibrated at +-22.7pts on n=11) -- defaulting to Original k-NN.",1787716268747,"[{""variant"":""original"",""p_up"":0.933,""lca"":0.2,""n_matched"":15},{""variant"":""experimental"",""p_up"":1,""lca"":0.2,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.636,""lca"":0.2,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.717,""lca"":0.2,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.717,""lca"":0.2,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":0.273,""n_matched"":11}]"
